Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lee, J.",PHI,1,10,0,0,1,8
"Van Buren, M.",PHI,0,0,7,0,1,8
"Hayes, R.",PHI,0,0,6,0,1,8
"Tyler, J.",PHI,0,0,4,0,1,8
"DiMirio, P.",PHI,0,0,2,0,1,8
"Filmore, M.",PHI,0,0,2,0,1,8
"O'Connell, K.",PHI,0,0,1,0,1,8
"Arthur, C.",PHI,0,0,0,1,1,8
"Wheat, B.",COL,2,10,0,0,1,8
"Joyce, S.",COL,1,5,4,0,1,8
"Aaron, D.",COL,1,5,0,0,1,8
"Dam, D.",COL,1,10,0,0,1,8
"LeFevre, R.",COL,1,15,0,0,1,8
"Pierno, N.",COL,1,15,0,0,1,8
"Saint, J.",COL,1,5,0,0,1,8
"Down, D.",COL,0,0,5,2,1,8
"Windchesthair, A.",COL,0,0,5,1,1,8
"Vibrations, F.",COL,0,0,5,0,1,8
"Bastard, F.",COL,0,0,3,0,1,8
"Knuckler, B.",COL,0,0,2,1,1,8
"O'Sullivan, S.",COL,0,0,1,0,1,8
"Grau, M.",COL,0,0,0,1,1,8
