Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Guard, R.",COL,1,10,6,0,8,24
"Magic, M.",COL,0,0,7,0,8,24
"Thruster, D.",COL,0,0,5,1,8,24
"Centre, S.",COL,0,0,3,0,8,24
"Guard, L.",COL,0,0,3,0,8,24
"Gilbert, R.",COL,0,0,2,1,8,24
"Owens, A.",COL,0,0,1,0,8,24
"Sauce, E.",COL,0,0,1,0,8,24
"Clay, J.",HON,1,5,0,0,8,24
"Noble Jr., L.",HON,1,12,0,0,8,24
"Waters, J.",HON,1,5,0,0,8,24
"Jones, F.",HON,0,0,6,1,8,24
"Blake, D.",HON,0,0,6,0,8,24
"Dinkley, V.",HON,0,0,5,0,8,24
"Rogers, S.",HON,0,0,5,0,8,24
"Doo, S.",HON,0,0,1,1,8,24
"Kane-Maika'i, K.",HON,0,0,1,0,8,24
"Ayers, N.",HON,0,0,0,2,8,24
