Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Beaver-Dantes, E.",AUS,1,5,4,0,10,18
"Owens, A.",AUS,1,10,1,1,10,18
"Bradberton, J.",AUS,1,15,0,0,10,18
"A'Little, L.",AUS,0,0,7,0,10,18
"A'Ton, L.",AUS,0,0,4,0,10,18
"A'Barelyanything, L.",AUS,0,0,2,1,10,18
"Larson, P.",AUS,0,0,2,0,10,18
"A'Moderateamount, L.",AUS,0,0,1,0,10,18
"Shady, S.",AZ,1,10,2,0,10,18
"Arbage, G.",AZ,1,5,1,0,10,18
"Mughes, H.",AZ,1,15,0,0,10,18
"Spector, M.",AZ,1,5,0,0,10,18
"Rash, T.",AZ,0,0,5,0,10,18
"Irving, J.",AZ,0,0,4,1,10,18
"Ebris, D.",AZ,0,0,3,1,10,18
"Adams, W.",AZ,0,0,2,0,10,18
"Unk, J.",AZ,0,0,2,0,10,18
"Goomba, M.",AZ,0,0,1,0,10,18
"Aste, W.",AZ,0,0,0,1,10,18
