Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Reigns, J.",COL,2,10,0,0,5,6
"Bly Jr., A.",COL,1,5,0,0,5,6
"Krimlaw, A.",COL,1,9,0,0,5,6
"Vibrations, F.",COL,0,0,5,0,5,6
"Bastard, F.",COL,0,0,4,0,5,6
"Crush, C.",COL,0,0,3,0,5,6
"Knuckler, B.",COL,0,0,3,0,5,6
"Down, D.",COL,0,0,2,0,5,6
"Tweed, B.",COL,0,0,2,0,5,6
"Windchesthair, A.",COL,0,0,2,0,5,6
"Dwyer, J.",AZ,1,5,0,0,5,6
"Hayden, A.",AZ,1,15,0,0,5,6
"Zhang, S.",AZ,1,5,0,0,5,6
"Halfelven, E.",AZ,0,0,9,0,5,6
"Beard, T.",AZ,0,0,8,0,5,6
"Took, B.",AZ,0,0,6,1,5,6
"Bombadil, T.",AZ,0,0,3,1,5,6
"Dunedain, H.",AZ,0,0,3,0,5,6
"Mackworthy, R.",AZ,0,0,3,0,5,6
"Law, C.",AZ,0,0,1,0,5,6
"Wright, O.",AZ,0,0,1,0,5,6
