Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Mushing, M.",YKW,0,0,7,1,13,9
"Pooky, S.",YKW,0,0,7,0,13,9
"Ones, B.",YKW,0,0,3,1,13,9
"Rchon, A.",YKW,0,0,3,1,13,9
"Harris Jr., F.",YKW,0,0,3,0,13,9
"Amper, T.",YKW,0,0,1,1,13,9
"McPoyal, G.",YKW,0,0,1,0,13,9
"Rainey, R.",YKW,0,0,1,0,13,9
"Down, D.",COL,1,10,5,1,13,9
"Thibault, A.",COL,1,15,0,0,13,9
"Aaron, D.",COL,1,5,0,0,13,9
"Applehort, R.",COL,1,10,0,0,13,9
"Kroetch, D.",COL,1,5,0,0,13,9
"Chipmunk, A.",COL,0,0,5,0,13,9
"Knuckler, B.",COL,0,0,3,1,13,9
"Vibrations, F.",COL,0,0,3,0,13,9
"Windchesthair, A.",COL,0,0,3,0,13,9
"Cox, J.",COL,0,0,0,1,13,9
