Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Kane, M.",OCO,9,0,0,0,0,0,0,0,0,0,0,0,7,9
"Spector, M.",OCO,8,0,0,3,0,0,0,1,0,0,0,0,7,9
"Winchester, A.",OCO,8,0,1,1,0,0,0,0,0,0,0,0,7,9
"Brown, M.",OCO,6,0,1,1,0,0,0,0,0,0,0,0,7,9
"Enchant, E.",OCO,5,0,0,0,0,0,0,0,1,0,0,0,7,9
"King, J.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,7,9
"Clegane, G.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,7,9
"Sierra, R.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,7,9
"Broxton, J.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,7,9
"Ramero, R.",COL,9,0,0,0,0,0,0,0,0,0,0,0,7,9
"Saint, J.",COL,7,0,2,0,0,0,0,0,0,0,0,0,7,9
"Sandoval, A.",COL,7,0,0,0,0,0,0,0,0,0,0,0,7,9
"Bly Jr., A.",COL,6,0,0,1,1,0,0,0,0,0,0,0,7,9
"Tillman, M.",COL,4,0,0,0,0,0,0,0,0,0,0,0,7,9
"Ishigawa, H.",COL,3,0,1,0,0,0,0,0,0,0,0,0,7,9
"Kamaka, E.",COL,3,0,0,0,0,0,0,0,0,0,0,0,7,9
"Pierno, N.",COL,3,1,2,0,0,0,0,0,0,0,0,0,7,9
"Thibault, A.",COL,2,0,0,1,1,0,0,0,0,0,0,0,7,9
"Anderson, R.",COL,2,0,1,0,0,0,0,0,0,0,0,0,7,9
"Miller, D.",COL,2,0,0,0,0,0,0,0,0,0,0,0,7,9
