Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Roenick, A.",BAL,13,0,1,0,0,0,0,0,0,0,0,0,3,7
"Delacour, A.",BAL,9,0,0,3,1,0,0,0,0,0,0,0,3,7
"Fletcher, G.",BAL,7,0,0,1,0,0,0,0,0,0,0,0,3,7
"Goodson, N.",BAL,5,0,2,0,0,0,0,0,0,0,0,0,3,7
"Valentine, V.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,3,7
"Broadway, E.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,3,7
"Hendrix, K.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,3,7
"Kyubee, S.",BAL,3,0,1,1,0,0,0,0,0,0,0,0,3,7
"Turner, D.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,3,7
"Harrison, S.",BAL,2,1,0,0,0,0,0,0,0,0,0,0,3,7
"Wojcik, B.",BAL,1,1,0,0,0,0,0,0,0,0,0,0,3,7
"Lewith, T.",SJS,13,1,0,2,1,0,1,0,0,0,0,0,3,7
"Sharpei, V.",SJS,11,0,1,1,0,0,0,0,0,0,0,0,3,7
"Brill, J.",SJS,8,0,0,0,0,0,0,0,0,0,0,0,3,7
"Canton, J.",SJS,7,0,0,3,1,0,0,0,0,0,0,0,3,7
"Bayley, B.",SJS,6,0,0,3,0,0,0,0,0,0,0,0,3,7
"Miller, D.",SJS,6,0,1,0,0,0,0,0,0,0,0,0,3,7
"Hansen, A.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,3,7
"Kane III, T.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,3,7
"Chambers III, C.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,3,7
"Joshua, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,3,7
"Okonkwo, C.",SJS,1,0,1,0,0,0,0,0,0,0,0,0,3,7
