Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pancake, P.",ARI,1,15,6,0,4,4
"Law, C.",ARI,1,5,4,0,4,4
"Treebeard, N.",ARI,1,5,2,0,4,4
"Mackworthy, R.",ARI,1,10,1,0,4,4
"Asipi, A.",ARI,1,5,0,0,4,4
"Blade, B.",ARI,1,5,0,0,4,4
"Chess, C.",ARI,1,15,0,0,4,4
"Evans, D.",ARI,1,15,0,0,4,4
"Pest, T.",ARI,0,0,9,0,4,4
"Took, B.",ARI,0,0,3,0,4,4
"Bombadil, T.",ARI,0,0,2,0,4,4
"Thomas, A.",ARI,0,0,2,0,4,4
"DiMirio, P.",PHI,1,10,1,1,4,4
"Jefferson, L.",PHI,1,5,0,0,4,4
"Arthur, C.",PHI,0,0,6,1,4,4
"Filmore, M.",PHI,0,0,5,3,4,4
"Van Buren, M.",PHI,0,0,4,0,4,4
"Hayes, R.",PHI,0,0,3,0,4,4
"Kroetch, D.",PHI,0,0,2,0,4,4
"Tyler, J.",PHI,0,0,1,2,4,4
