Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jeremy, R.",BAL,1,5,6,0,8,12
"Diggler, D.",BAL,0,0,7,0,8,12
"Steele, R.",BAL,0,0,6,0,8,12
"L'Alto, V.",BAL,0,0,4,0,8,12
"Harp, D.",BAL,0,0,3,0,8,12
"Star, L.",BAL,0,0,3,0,8,12
"Grey, S.",BAL,0,0,2,0,8,12
"Summer, A.",BAL,0,0,2,0,8,12
"Robertson, A.",PHI,2,10,0,0,8,12
"Tyler, J.",PHI,1,15,4,0,8,12
"Fillmore, M.",PHI,1,15,2,1,8,12
"Van Buren, M.",PHI,1,10,1,0,8,12
"Kalilmoku, I.",PHI,1,5,0,0,8,12
"Marchand, J.",PHI,1,5,0,0,8,12
"Saul, C.",PHI,1,5,0,0,8,12
"Weathers III, B.",PHI,1,5,0,0,8,12
"Arthur, C.",PHI,0,0,3,0,8,12
"Hayes, R.",PHI,0,0,3,0,8,12
"Hondo, A.",PHI,0,0,2,0,8,12
