Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lee, B.",SJS,3,30,4,0,12,22
"Bass, L.",SJS,1,15,0,0,12,22
"Drake, O.",SJS,1,5,0,0,12,22
"Staley, T.",SJS,1,5,0,0,12,22
"Sweets, C.",SJS,1,15,0,0,12,22
"Dodggy, B.",SJS,0,0,6,0,12,22
"Pancake, P.",SJS,0,0,4,2,12,22
"Johnson, R.",SJS,0,0,4,0,12,22
"Pest, T.",SJS,0,0,3,0,12,22
"Bot, B.",SJS,0,0,1,0,12,22
"Harrison, H.",OCO,1,5,1,1,12,22
"Abernathy, K.",OCO,1,5,0,0,12,22
"Iridian, G.",OCO,0,0,4,0,12,22
"Pak, Y.",OCO,0,0,4,0,12,22
"Wokkenfuss, G.",OCO,0,0,4,0,12,22
"Irving, J.",OCO,0,0,1,0,12,22
"Johns, A.",OCO,0,0,1,0,12,22
"Nakamura, T.",OCO,0,0,1,0,12,22
