Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Guard, R.",COL,1,5,6,0,7,21
"Tackle, R.",COL,0,0,5,1,7,21
"Guard, L.",COL,0,0,3,1,7,21
"Tackle, L.",COL,0,0,3,0,7,21
"Vincent, M.",COL,0,0,1,1,7,21
"Centre, S.",COL,0,0,1,0,7,21
"Owens, A.",COL,0,0,1,0,7,21
"Sauce, E.",COL,0,0,1,0,7,21
"Beaner, S.",BAL,2,19,0,0,7,21
"Jeremy, R.",BAL,1,15,6,0,7,21
"Marston, J.",BAL,1,15,0,0,7,21
"Star, L.",BAL,0,0,5,1,7,21
"Williams, D.",BAL,0,0,5,1,7,21
"Grey, S.",BAL,0,0,4,1,7,21
"Diggler, D.",BAL,0,0,3,0,7,21
"Steele, R.",BAL,0,0,3,0,7,21
