Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tanner, C.",LV,1,5,3,0,12,3
"Stone, W.",LV,1,5,2,1,12,3
"Varga, T.",LV,1,5,0,0,12,3
"Jefferspin, S.",LV,0,0,5,1,12,3
"Tebow, T.",LV,0,0,5,0,12,3
"Bullard, T.",LV,0,0,3,3,12,3
"Coalrange, C.",LV,0,0,2,0,12,3
"Larsendorf, R.",LV,0,0,1,0,12,3
"Longshaw, B.",COL,1,15,6,1,12,3
"Finkenlarkin, S.",COL,1,5,5,0,12,3
"Tweed, B.",COL,1,10,1,0,12,3
"Krimlaw, A.",COL,1,5,0,0,12,3
"West, D.",COL,1,5,0,0,12,3
"Young, J.",COL,1,5,0,0,12,3
"Sandoval, A.",COL,0,0,6,1,12,3
"Rodriguez, R.",COL,0,0,5,0,12,3
"Smith, T.",COL,0,0,2,0,12,3
"Joyce, S.",COL,0,0,1,0,12,3
"Newman, M.",COL,0,0,1,0,12,3
