Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Kennedy, D.",BAL,12,0,0,0,0,0,0,0,0,0,0,0,11,24
"Crooks, L.",BAL,11,0,0,1,0,0,0,0,0,0,0,0,11,24
"De Ville, D.",BAL,9,0,0,4,1,0,0,0,0,0,0,0,11,24
"Avery, E.",BAL,5,0,0,1,0,0,0,0,0,0,0,0,11,24
"Riley, C.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,11,24
"Hole, M.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,11,24
"Annastesia, N.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,11,24
"Eller, A.",BAL,3,1,1,0,0,0,0,0,0,0,0,0,11,24
"Green, W.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,11,24
"Stackinpaper, B.",BAL,2,0,0,2,0,0,0,0,0,0,0,0,11,24
"Miller, P.",AZ,11,0,1,0,0,0,0,0,0,0,0,0,11,24
"Wilf, G.",AZ,9,0,2,0,0,0,0,0,0,0,0,0,11,24
"Jadakiss, D.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,11,24
"Koniecpolski, S.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,11,24
"Kehla, Z.",AZ,2,0,0,4,0,0,0,0,0,0,0,0,11,24
"Masters, S.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,11,24
"Quin, A.",AZ,2,0,0,1,1,0,1,0,0,0,0,0,11,24
"Scarlett, D.",AZ,2,0,0,1,1,0,0,0,0,0,0,0,11,24
"Blanco, B.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,11,24
"Miller II, C.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,11,24
"Ryeu, S.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,11,24
