Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Star, L.",BAL,1,10,2,0,8,8
"Valentine, V.",BAL,1,15,0,0,8,8
"Willie, T.",BAL,1,15,0,0,8,8
"Jeremy, R.",BAL,0,0,6,1,8,8
"L'Alto, V.",BAL,0,0,4,0,8,8
"Grey, S.",BAL,0,0,2,0,8,8
"Steele, R.",BAL,0,0,2,0,8,8
"Taylor, O.",BAL,0,0,2,0,8,8
"Diggler, D.",BAL,0,0,1,0,8,8
"Armstrong, L.",NO,1,5,3,0,8,8
"Wrong, O.",NO,1,5,0,0,8,8
"Mills, B.",NO,1,5,0,0,8,8
"O'Sullivan, J.",NO,1,5,0,0,8,8
"Smallwood, D.",NO,1,10,0,0,8,8
"Ory, K.",NO,0,0,6,0,8,8
"Roll, J.",NO,0,0,5,1,8,8
"Bolden, B.",NO,0,0,3,0,8,8
"Nuck, B.",NO,0,0,3,0,8,8
"Ruffins, K.",NO,0,0,2,0,8,8
"Savea, A.",NO,0,0,1,0,8,8
