Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"MacGregor, G.",AUS,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Mendoza, C.",AUS,7,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,1,25
"Porter, G.",AUS,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,25
"Arianlacher, M.",AUS,5,0,2,0/0,2,1,0,0,0/0/0,0,0,0,0,1,25
"Bowie, M.",AUS,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Crooks, L.",AUS,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,25
"Montain, T.",AUS,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Claxton, S.",AUS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Egghands, T.",AUS,2,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Lavelle Jr., D.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Edmond, H.",AUS,0,0,0,0/0,0,0,0,0,1/0/0,0,1,0,0,1,25
"Kackpoo, H.",HON,9,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Waters, J.",HON,9,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,25
"Dawkins, S.",HON,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Jackson, R.",HON,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,1,25
"Ka'ana'ana, B.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Lavigne, D.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Fields, G.",HON,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Jeffrey, T.",HON,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Montain, A.",HON,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
"Thornton, B.",HON,2,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,1,25
"Rucker, R.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,25
