Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Masters, S.",AZ,2,25,0,0,12,25
"Jones, J.",AZ,0,0,5,1,12,25
"Pancakes, B.",AZ,0,0,4,0,12,25
"Block, T.",AZ,0,0,3,0,12,25
"Evans, H.",AZ,0,0,3,0,12,25
"Golladay, C.",AZ,0,0,3,0,12,25
"Unk, J.",AZ,0,0,3,0,12,25
"Raccoon, R.",AZ,0,0,2,0,12,25
"Hanyadi, M.",AZ,0,0,1,0,12,25
"Pancake, P.",SJS,2,7,8,0,12,25
"Hood, T.",SJS,2,9,0,0,12,25
"Pest, T.",SJS,1,5,5,0,12,25
"Cloudera, Y.",SJS,1,5,0,0,12,25
"Lee, B.",SJS,0,0,6,0,12,25
"Bot, B.",SJS,0,0,3,1,12,25
"Johnson, R.",SJS,0,0,2,0,12,25
"George, D.",SJS,0,0,1,0,12,25
"Lackson, J.",SJS,0,0,0,1,12,25
