Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Zhang, S.",AZ,12,0,0,2,0,0,0,0,0,0,0,0,4,5
"Ernston, H.",AZ,8,0,1,0,0,0,0,0,0,0,0,0,4,5
"Davis, A.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,4,5
"Fulton, W.",AZ,5,1,1,1,0,0,0,0,0,0,0,0,4,5
"Goodson, N.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,4,5
"Morris, D.",AZ,5,1,0,0,0,0,0,0,0,0,0,0,4,5
"Hayden, A.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,4,5
"Waiters, A.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,4,5
"Wozy, F.",AZ,4,2,1,0,0,0,0,0,0,0,0,0,4,5
"Asipi, A.",AZ,3,0,2,0,0,0,0,0,0,0,0,0,4,5
"Ramrio, M.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,4,5
"Flimjollywop, S.",LV,5,0,1,0,0,0,0,0,0,0,0,0,4,5
"Stone, W.",LV,5,0,0,1,0,0,0,0,0,0,0,0,4,5
"Washington, L.",LV,5,0,0,0,0,0,0,0,1,0,0,0,4,5
"Brister, T.",LV,4,0,0,2,0,0,0,0,0,0,0,0,4,5
"Kronen, R.",LV,4,0,1,1,1,0,1,1,0,0,0,0,4,5
"Maddox, S.",LV,4,0,0,0,0,0,0,0,0,0,0,0,4,5
"Brown, I.",LV,3,1,0,0,0,0,0,0,0,0,0,0,4,5
"Stropko, B.",LV,3,0,0,1,0,0,0,0,0,0,0,0,4,5
"Cox, J.",LV,2,0,0,0,0,0,0,0,0,0,0,0,4,5
"Oakes, B.",LV,1,0,0,1,1,0,0,0,0,0,0,0,4,5
"Saginaw, A.",LV,1,0,0,0,0,0,0,0,0,0,0,0,4,5
"Shoate, T.",LV,1,0,0,0,0,0,0,0,0,0,0,0,4,5
