Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Om, T.",PHI,1,5,0,0,9,23
"Arthur, C.",PHI,0,0,4,3,9,23
"Tremblay, S.",PHI,0,0,2,1,9,23
"Hayes, R.",PHI,0,0,2,0,9,23
"Van Buren, M.",PHI,0,0,2,0,9,23
"Arrabiata, D.",PHI,0,0,1,0,9,23
"Blocksdale Jr., A.",PHI,0,0,1,0,9,23
"Fillmore, M.",PHI,0,0,1,0,9,23
"Torenson, S.",PHI,0,0,1,0,9,23
"Golladay, C.",AZ,1,10,6,0,9,23
"Buckley, B.",AZ,1,15,4,0,9,23
"Wilf, G.",AZ,1,15,0,0,9,23
"Unk, J.",AZ,0,0,6,0,9,23
"Arbage, G.",AZ,0,0,5,0,9,23
"Block, T.",AZ,0,0,3,0,9,23
"Yoda, B.",AZ,0,0,1,1,9,23
"Evans, H.",AZ,0,0,1,0,9,23
