Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, L.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,4,17
"Vans, R.",AZ,6,0,2,1,0,0,0,0,0,0,0,0,4,17
"McKinnie, L.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,4,17
"Barnes, B.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,4,17
"Moore, S.",AZ,3,1,1,0,0,0,0,0,0,0,0,0,4,17
"Knight, L.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,4,17
"Mack, M.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,4,17
"Morris, R.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,4,17
"Spector, M.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,4,17
"Woodham, A.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,4,17
"Mughes, H.",AZ,1,0,0,3,1,0,0,0,0,0,0,0,4,17
"Reese, A.",AZ,0,0,0,0,0,0,0,0,0,0,0,0,4,17
"Ginsberg, D.",OCO,10,0,3,1,0,0,0,0,0,0,0,0,4,17
"Ramsey Jr., G.",OCO,10,0,0,1,1,0,0,0,0,0,0,0,4,17
"Hobbs, S.",OCO,8,0,0,0,0,0,0,0,0,0,0,0,4,17
"Rice, J.",OCO,7,0,1,0,0,0,0,0,0,0,0,0,4,17
"Showbiz, G.",OCO,7,0,0,3,0,0,0,0,0,0,0,0,4,17
"Schneider, D.",OCO,6,0,0,2,0,0,0,0,0,0,0,0,4,17
"Grievous, L.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,4,17
"Mbanefo, K.",OCO,3,0,2,0,0,0,0,0,0,0,0,0,4,17
"Salami, T.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,4,17
"Lattimer, A.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,4,17
"Skarsgard, T.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,4,17
