Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Manchester, M.",OCO,1,5,5,0,13,13
"Bumchester, A.",OCO,0,0,3,0,13,13
"Zephyrous, S.",OCO,0,0,3,0,13,13
"Dumchester, L.",OCO,0,0,2,0,13,13
"Minchester, M.",OCO,0,0,2,0,13,13
"Adams, R.",OCO,0,0,1,0,13,13
"McPoyal, G.",OCO,0,0,1,0,13,13
"Tim, T.",OCO,0,0,1,0,13,13
"Probincrux III, D.",SJS,2,10,4,0,13,13
"Brannigan, Z.",SJS,2,9,2,0,13,13
"Tuck, J.",SJS,2,15,0,0,13,13
"Jahelpme, H.",SJS,1,5,5,1,13,13
"Orosz, C.",SJS,1,5,4,0,13,13
"Canton, J.",SJS,1,15,0,0,13,13
"Methane, D.",SJS,1,5,0,0,13,13
"Staley, T.",SJS,1,5,0,0,13,13
"McKoutchie, M.",SJS,0,0,7,0,13,13
"Rucker, F.",SJS,0,0,4,0,13,13
"Tacktheritrix, J.",SJS,0,0,1,0,13,13
