Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Firestorm-Fjord, O.",CHI,9,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,25
"Hockhertz, M.",CHI,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Shields, T.",CHI,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Brooks, D.",CHI,5,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"d'Alcott, R.",CHI,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Hayes, V.",CHI,4,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"MacAndrew, H.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Domine, J.",CHI,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Oles JR, T.",CHI,2,0,0,0/0,4,1,0,0,0/0/0,0,0,0,0,8,25
"Smirh, J.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Eller, A.",CHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Hexagon, L.",NO,13,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Bode, Q.",NO,9,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,25
"Light, B.",NO,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Witten, A.",NO,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Blaylock, M.",NO,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Button, Q.",NO,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Rector, D.",NO,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,25
"Rikiya, M.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Dissector, U.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Ranger, A.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Simwell, L.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Toblerone, M.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
