Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"McJimmerson, D.",YKW,13,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Arianlacher, M.",YKW,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Hellzapoppin, J.",YKW,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Money, P.",YKW,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Quaid, D.",YKW,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Foster, D.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Valdyr, M.",YKW,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Cho, J.",YKW,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Leonard, M.",YKW,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Slammu, B.",YKW,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Fisher, G.",SJS,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Bass, L.",SJS,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Jaxon-Waxon, X.",SJS,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Triplet, R.",SJS,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Brackenridge, T.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Hilliard, R.",SJS,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Lanier, B.",SJS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Stein, P.",SJS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Vaughne, R.",SJS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Cloudera, Y.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Allen, O.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Crowder, R.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
