Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Finkenlarkin, S.",COL,1,5,6,0,11,3
"Austin, S.",COL,1,5,0,0,11,3
"Crocker, B.",COL,1,5,0,0,11,3
"Novel, L.",COL,1,15,0,0,11,3
"Tweed, B.",COL,1,15,0,0,11,3
"Wozy, F.",COL,1,10,0,0,11,3
"Smith, T.",COL,0,0,3,1,11,3
"Longshaw, B.",COL,0,0,3,0,11,3
"Newman, M.",COL,0,0,2,0,11,3
"Rodriguez, R.",COL,0,0,2,0,11,3
"Sandoval, A.",COL,0,0,2,0,11,3
"Verns, D.",OCO,3,25,0,0,11,3
"Clegane, G.",OCO,2,10,6,0,11,3
"Boom, J.",OCO,2,20,0,0,11,3
"Ferguson, D.",OCO,1,5,3,0,11,3
"Tomlinson, A.",OCO,1,5,0,0,11,3
"Hamilton, C.",OCO,0,0,3,0,11,3
"Madlad, B.",OCO,0,0,3,0,11,3
"Jenkins, L.",OCO,0,0,2,0,11,3
"Wright Jr, G.",OCO,0,0,2,0,11,3
"Winchester, A.",OCO,0,0,1,0,11,3
