Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Hampshireton, R.",COL,8,0,0,0,0,0,0,0,0,0,0,0,11,3
"Krimlaw, A.",COL,8,0,1,1,0,0,0,0,0,0,0,0,11,3
"Erikson, V.",COL,6,0,0,1,0,0,0,0,0,0,0,0,11,3
"Novel, L.",COL,6,0,0,1,1,0,0,0,0,0,0,0,11,3
"Hayden, A.",COL,5,0,0,2,2,0,0,0,0,0,0,0,11,3
"Austin, S.",COL,4,0,0,0,0,0,0,0,0,0,0,0,11,3
"Crocker, B.",COL,4,0,0,0,0,0,0,0,0,0,0,0,11,3
"Saint, J.",COL,3,0,0,1,0,0,0,0,0,0,0,0,11,3
"Boggs, B.",COL,2,0,0,0,0,0,0,0,0,0,0,0,11,3
"Thomas, R.",COL,2,0,0,1,0,0,0,0,0,0,0,0,11,3
"Wozy, F.",COL,2,1,0,0,0,0,0,0,0,0,0,0,11,3
"BotCantCatch, Z.",COL,0,0,0,0,0,0,0,0,0,0,0,0,11,3
"Verns, D.",OCO,7,0,1,1,0,0,0,0,0,0,0,0,11,3
"Boom, J.",OCO,6,1,1,0,0,0,0,0,0,0,0,0,11,3
"King, J.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,11,3
"O'Sullivan, J.",OCO,6,0,0,3,2,0,0,0,0,0,0,0,11,3
"Spector, M.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,11,3
"Bavitz, I.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,11,3
"Petrakis, A.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,11,3
"Tomlinson, A.",OCO,4,2,0,0,0,0,0,0,0,0,0,0,11,3
"Cox, J.",OCO,3,2,0,0,0,0,0,0,0,0,0,0,11,3
"Kronen, R.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,11,3
"Reigns, J.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,11,3
