Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Pennington, C.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,6,10
"Stone, W.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,6,10
"Tweed, B.",YKW,5,0,3,0,0,0,0,0,0,0,0,0,6,10
"Pennington, T.",YKW,4,0,0,6,1,0,0,0,0,0,0,0,6,10
"Zhang, S.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,6,10
"Rodriguez, G.",YKW,3,0,2,0,0,0,0,0,0,0,0,0,6,10
"Taylor, C.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,6,10
"Brown, J.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,6,10
"Lavelle, D.",YKW,2,0,0,2,0,0,0,0,0,0,0,0,6,10
"Skinner, Z.",YKW,1,0,1,0,0,0,0,0,0,0,0,0,6,10
"Pooky, S.",YKW,0,0,0,0,0,0,0,0,1,0,0,0,6,10
"Ishigawa, H.",COL,12,0,0,2,0,0,0,0,0,0,0,0,6,10
"Ramero, R.",COL,10,0,1,0,0,0,0,0,0,0,0,0,6,10
"Pierno, N.",COL,9,0,0,0,0,0,0,1,0,0,0,0,6,10
"Thibault, A.",COL,7,0,0,0,0,0,0,0,0,0,0,0,6,10
"Saint, J.",COL,6,0,0,0,0,0,0,0,0,0,0,0,6,10
"Bly Jr., A.",COL,4,0,0,0,0,0,0,0,0,0,0,0,6,10
"Brister, T.",COL,4,0,0,0,0,0,0,0,0,0,0,0,6,10
"Kamaka, E.",COL,4,0,1,0,0,0,0,0,0,0,0,0,6,10
"Tillman, M.",COL,4,0,0,0,0,0,0,0,0,0,0,0,6,10
"Bagwell, N.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,10
"Sandoval, A.",COL,1,1,0,0,0,0,0,0,0,0,0,0,6,10
