Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Van Buren, M.",PHI,1,10,7,0,6,21
"Personsacker, J.",PHI,1,10,0,0,6,21
"Vuxta, R.",PHI,1,5,0,0,6,21
"Fillmore, M.",PHI,0,0,6,1,6,21
"Torenson, S.",PHI,0,0,5,0,6,21
"Hayes, R.",PHI,0,0,4,0,6,21
"Tyler, J.",PHI,0,0,3,1,6,21
"Arthur, C.",PHI,0,0,3,0,6,21
"Dotson, F.",PHI,0,0,3,0,6,21
"Blocksdale Jr., A.",PHI,0,0,2,0,6,21
"Masters, S.",AZ,2,20,0,0,6,21
"Two, T.",AZ,1,5,3,0,6,21
"Ruff, R.",AZ,1,10,1,0,6,21
"Culbertson, R.",AZ,1,7,0,0,6,21
"Freesafety, B.",AZ,1,5,0,0,6,21
"Henry, J.",AZ,1,5,0,0,6,21
"Montgomery, B.",AZ,1,15,0,0,6,21
"Scarlett, D.",AZ,1,5,0,0,6,21
"Block, T.",AZ,0,0,4,0,6,21
"Chungus, M.",AZ,0,0,1,0,6,21
"Irving, J.",AZ,0,0,1,0,6,21
"One, O.",AZ,0,0,1,0,6,21
"Arbage, G.",AZ,0,0,0,1,6,21
