Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Grimnir, O.",SJS,2,10,0,0,9,18
"Pest, T.",SJS,1,15,5,1,9,18
"Burr-Kirven, J.",SJS,1,5,0,0,9,18
"Bot, B.",SJS,0,0,2,0,9,18
"Dodggy, B.",SJS,0,0,2,0,9,18
"Pancake, P.",SJS,0,0,2,0,9,18
"Johnson, R.",SJS,0,0,1,0,9,18
"Lee, B.",SJS,0,0,1,0,9,18
"Olsen, C.",SJS,0,0,1,0,9,18
"Toriki, M.",SJS,0,0,1,0,9,18
"Pak, Y.",OCO,2,11,2,1,9,18
"Johns, A.",OCO,1,5,4,0,9,18
"Pitcher, A.",OCO,1,5,1,0,9,18
"Abernathy, K.",OCO,1,10,0,0,9,18
"Mbanefo, K.",OCO,1,5,0,0,9,18
"Skarsgard, T.",OCO,1,15,0,0,9,18
"Harrison, H.",OCO,0,0,5,0,9,18
"Tony, P.",OCO,0,0,5,0,9,18
"Wokkenfuss, G.",OCO,0,0,4,0,9,18
"Blaze, J.",OCO,0,0,2,0,9,18
"Allan, C.",OCO,0,0,0,1,9,18
