Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Beaver-Dantes, E.",AUS,2,12,1,1,9,24
"Egghands, T.",AUS,1,14,0,0,9,24
"Videl-San, N.",AUS,1,5,0,0,9,24
"Saurus, S.",AUS,0,0,4,0,9,24
"Fassingit, H.",AUS,0,0,3,0,9,24
"Saurus, A.",AUS,0,0,3,0,9,24
"Saurus, B.",AUS,0,0,3,0,9,24
"Jones, K.",AUS,0,0,2,2,9,24
"Blackstone, I.",COL,1,5,0,0,9,24
"Guard, L.",COL,0,0,8,0,9,24
"Guard, R.",COL,0,0,6,0,9,24
"Magic, M.",COL,0,0,5,0,9,24
"Sauce, E.",COL,0,0,4,0,9,24
"Owens, A.",COL,0,0,3,0,9,24
"Centre, S.",COL,0,0,2,0,9,24
"Gilbert, R.",COL,0,0,2,0,9,24
"Thruster, D.",COL,0,0,1,0,9,24
