Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Sexjoke, A.",AUS,13,0,0,0,0,0,0,0,0,0,0,0,9,24
"Edmond, H.",AUS,7,0,0,1,0,0,0,0,0,0,0,0,9,24
"McGullager, T.",AUS,7,0,0,0,0,0,0,0,0,0,0,0,9,24
"Lavelle Jr., D.",AUS,6,0,0,1,0,0,0,0,0,0,0,0,9,24
"MacGregor, G.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,9,24
"Porter, G.",AUS,5,0,0,1,0,0,0,0,0,0,0,0,9,24
"Claxton, S.",AUS,4,0,0,0,0,0,0,0,0,0,0,0,9,24
"Egghands, T.",AUS,3,1,0,0,0,0,0,0,0,0,0,0,9,24
"Mendoza, C.",AUS,3,0,0,0,0,0,0,0,0,0,0,0,9,24
"Isbest, C.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,9,24
"McTackle, R.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,9,24
"Parker, P.",COL,8,0,0,0,0,0,0,0,0,0,0,0,9,24
"Sly, G.",COL,8,0,0,0,0,0,0,0,0,0,0,0,9,24
"Gabagool, T.",COL,7,0,1,1,0,0,0,0,0,0,0,0,9,24
"Purchase, L.",COL,6,0,0,1,0,0,0,0,0,0,0,0,9,24
"Stephens, W.",COL,6,0,0,0,0,0,0,0,0,0,0,0,9,24
"Thumper, B.",COL,4,0,1,0,0,0,0,0,0,0,0,0,9,24
"de Pengu, A.",COL,3,0,0,0,0,0,0,0,0,0,0,0,9,24
"Scott, R.",COL,3,0,0,0,0,0,0,0,0,0,0,0,9,24
"Blackstone, I.",COL,1,0,1,0,0,1,0,0,0,0,0,0,9,24
"Sanchez, I.",COL,1,0,0,0,0,0,0,0,0,0,0,0,9,24
"Kirkby, T.",COL,0,0,0,1,1,0,0,0,0,0,0,0,9,24
