Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ferguson, D.",YKW,1,5,2,0,8,1
"Bigboy17, Z.",YKW,0,0,7,1,8,1
"Floggity, J.",YKW,0,0,5,0,8,1
"Akselsen, M.",YKW,0,0,4,0,8,1
"Maddox, R.",YKW,0,0,3,0,8,1
"Bigboy18, Z.",YKW,0,0,2,2,8,1
"Larsendorf, R.",YKW,0,0,1,0,8,1
"Nuck, B.",YKW,0,0,1,0,8,1
"Stats, J.",YKW,0,0,1,0,8,1
"McNoodle, M.",COL,1,7,0,0,8,1
"Saint, J.",COL,1,15,0,0,8,1
"Shaloiko, J.",COL,1,5,0,0,8,1
"Bigboy15, Z.",COL,0,0,5,0,8,1
"Forthward, B.",COL,0,0,3,2,8,1
"Bigboy16, Z.",COL,0,0,3,0,8,1
"Rodriguez, B.",COL,0,0,2,0,8,1
"Bigboy14, Z.",COL,0,0,1,2,8,1
"Gucci, R.",COL,0,0,1,0,8,1
"Hargrove, M.",COL,0,0,1,0,8,1
"Tiernan, L.",COL,0,0,1,0,8,1
