Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lumburgh, B.",OCO,1,5,9,0,2,12
"Waddams, M.",OCO,1,10,6,0,2,12
"Nagheenanajar, S.",OCO,1,5,2,0,2,12
"Zephyrous, S.",OCO,1,5,2,0,2,12
"Helanen, T.",OCO,1,5,0,0,2,12
"Clegane, G.",OCO,1,15,0,0,2,12
"Ramero, R.",OCO,1,4,0,0,2,12
"Gibbons, P.",OCO,0,0,5,0,2,12
"Bolton, M.",OCO,0,0,1,0,2,12
"Hayes, R.",PHI,2,19,4,0,2,12
"Hasselhoff, F.",PHI,2,10,0,0,2,12
"Tyler, J.",PHI,1,5,3,0,2,12
"Flores, R.",PHI,1,10,0,0,2,12
"Felix, L.",PHI,1,11,0,0,2,12
"Marchand, J.",PHI,1,10,0,0,2,12
"Saul, C.",PHI,1,5,0,0,2,12
"Van Buren, M.",PHI,0,0,4,0,2,12
"Arthur, C.",PHI,0,0,3,0,2,12
"Fillmore, M.",PHI,0,0,2,0,2,12
"Brown, M.",PHI,0,0,1,0,2,12
"Hondo, A.",PHI,0,0,1,0,2,12
