Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Tuck, J.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,3,15
"Deringer, K.",SJS,8,1,1,1,0,0,0,0,0,0,0,0,3,15
"Riposte, F.",SJS,5,0,1,0,0,0,0,0,0,0,0,0,3,15
"Castle, S.",SJS,4,0,0,2,0,0,0,0,0,0,0,0,3,15
"Poopsie, D.",SJS,4,2,1,0,0,0,0,0,0,0,0,0,3,15
"Staley, T.",SJS,4,0,1,0,0,0,0,0,0,0,0,0,3,15
"Pennington, C.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,3,15
"Troyski, X.",SJS,3,0,0,1,1,0,0,0,0,0,0,0,3,15
"Pennington, T.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,3,15
"Sackerman, F.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,3,15
"Tuck, J.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,3,15
"Lejune, L.",COL,7,0,1,0,0,0,0,0,0,0,0,0,3,15
"Berry, M.",COL,6,0,0,1,0,0,0,0,0,0,0,0,3,15
"Gabagool, T.",COL,6,0,0,0,0,0,0,0,0,0,0,0,3,15
"Montgomery, B.",COL,6,0,0,0,0,0,0,0,0,0,0,0,3,15
"Sachs, J.",COL,6,3,1,0,0,0,0,0,0,0,0,0,3,15
"McCoy, C.",COL,5,0,0,2,0,0,0,0,0,0,0,0,3,15
"Ludvig, O.",COL,4,0,0,2,1,0,0,0,0,0,0,0,3,15
"Marrett, O.",COL,4,0,0,0,0,0,0,0,0,0,0,0,3,15
"Sinclair, Q.",COL,4,0,0,1,1,0,0,0,0,0,0,0,3,15
"Crane, F.",COL,3,1,0,0,0,0,0,0,0,0,0,0,3,15
"McBrain, S.",COL,1,0,0,0,0,0,0,0,0,0,0,0,3,15
