Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brannigan, Z.",SJS,1,5,0,0,12,11
"Marrett, O.",SJS,1,0,0,0,12,11
"Probincrux III, D.",SJS,0,0,5,0,12,11
"Jahelpme, H.",SJS,0,0,4,0,12,11
"Rucker, F.",SJS,0,0,3,0,12,11
"Canton, J.",SJS,0,0,1,0,12,11
"Tacktheritrix, J.",SJS,0,0,1,0,12,11
"Harp, D.",BAL,1,5,1,0,12,11
"Arnold, D.",BAL,1,15,0,0,12,11
"Blocksdale, A.",BAL,1,0,0,0,12,11
"Willie, T.",BAL,1,10,0,0,12,11
"Jeremy, R.",BAL,0,0,7,0,12,11
"Star, L.",BAL,0,0,6,0,12,11
"Diggler, D.",BAL,0,0,4,0,12,11
"Steele, R.",BAL,0,0,4,0,12,11
"Taylor, O.",BAL,0,0,4,0,12,11
"Grey, S.",BAL,0,0,1,0,12,11
"L'Alto, V.",BAL,0,0,1,0,12,11
