Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Bass, L.",SJS,7,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Brackenridge, T.",SJS,7,0,1,0/0,3,0,0,0,0/0/0,0,0,0,0,4,25
"Hilliard, R.",SJS,7,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,4,25
"Fisher, G.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Lanier, B.",SJS,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Vaughne, R.",SJS,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,25
"Cloudera, Y.",SJS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Allen, O.",SJS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Stein, P.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Crowder, R.",SJS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"PickSix, H.",SJS,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Kackpoo, H.",HON,13,2,2,0/0,2,1,0,1,0/0/0,0,0,0,0,4,25
"Lavigne, D.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Waters, J.",HON,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Dawkins, S.",HON,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Ka'ana'ana, B.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Rucker, R.",HON,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Fields, G.",HON,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Sternenstaub, S.",HON,3,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Jackson, R.",HON,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,25
"Montain, A.",HON,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Jeffrey, T.",HON,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
