Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Steele, R.",BAL,1,5,6,0,3,19
"Trevor, C.",BAL,1,15,2,0,3,19
"Grey, S.",BAL,1,5,1,0,3,19
"Baldari, F.",BAL,1,5,0,0,3,19
"Jimbo, D.",BAL,1,5,0,0,3,19
"Vassallo, S.",BAL,1,15,0,0,3,19
"Jeremy, R.",BAL,0,0,3,1,3,19
"Sauce, E.",BAL,0,0,3,0,3,19
"Diggler, D.",BAL,0,0,2,0,3,19
"Star, L.",BAL,0,0,2,0,3,19
"Pancakes, P.",BAL,0,0,1,0,3,19
"Rchonsucks, A.",YKW,2,15,3,0,3,19
"Amper, T.",YKW,1,10,3,0,3,19
"Drake, O.",YKW,1,5,2,0,3,19
"Hanyadi, M.",YKW,1,15,1,0,3,19
"Lewis, L.",YKW,1,15,0,0,3,19
"Pooky, S.",YKW,0,0,8,0,3,19
"Mushing, M.",YKW,0,0,4,0,3,19
"Ones, B.",YKW,0,0,1,0,3,19
