Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Roll, J.",NO,2,15,7,0,4,9
"Armstrong, L.",NO,1,5,6,2,4,9
"Bolden, B.",NO,0,0,8,0,4,9
"Ruffins, K.",NO,0,0,7,0,4,9
"DiMirio, P.",NO,0,0,3,1,4,9
"Ory, K.",NO,0,0,2,1,4,9
"Savea, A.",NO,0,0,1,0,4,9
"Smallwood, D.",NO,0,0,1,0,4,9
"Kroetch, D.",COL,1,10,0,1,4,9
"Chipmunk, A.",COL,1,15,0,0,4,9
"Thibault, A.",COL,1,5,0,0,4,9
"Miller, D.",COL,1,5,0,0,4,9
"Saint, J.",COL,1,15,0,0,4,9
"Vibrations, F.",COL,0,0,5,0,4,9
"Knuckler, B.",COL,0,0,4,0,4,9
"Down, D.",COL,0,0,2,0,4,9
"Windchesthair, A.",COL,0,0,1,1,4,9
"Bastard, F.",COL,0,0,1,0,4,9
"Cox, J.",COL,0,0,1,0,4,9
