Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"D'Attoria V, R.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,8,21
"Stephens, W.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,8,21
"Emoji, E.",PHI,5,0,0,1,0,0,0,0,0,0,0,0,8,21
"McMorris, J.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,8,21
"Howyanow, W.",PHI,4,0,0,4,0,0,0,0,0,0,0,0,8,21
"Morris, R.",PHI,3,0,1,0,0,0,0,0,0,0,0,0,8,21
"Franchet, M.",PHI,2,0,1,0,0,0,0,0,0,0,0,0,8,21
"Garnett, L.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,8,21
"ILove, G.",PHI,1,1,0,0,0,0,0,0,0,0,0,0,8,21
"McKinnie, L.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,8,21
"Gabagool, T.",COL,8,0,0,0,0,0,0,0,0,0,0,0,8,21
"Kirkby, T.",COL,8,0,0,0,0,0,0,0,0,0,0,0,8,21
"Berry, M.",COL,7,0,3,2,0,0,0,0,0,0,0,0,8,21
"Hornbacher, A.",COL,6,0,0,0,0,0,0,0,0,0,0,0,8,21
"Blackstone, I.",COL,5,4,0,0,0,0,0,0,0,0,0,0,8,21
"Ocewilder, S.",COL,5,0,1,0,0,0,0,0,0,0,0,0,8,21
"Parker, P.",COL,5,0,0,2,0,0,0,0,0,0,0,0,8,21
"Sinclair, Q.",COL,4,0,0,0,0,0,0,0,0,0,0,0,8,21
"Thumper, B.",COL,4,0,1,0,0,0,0,0,0,0,0,0,8,21
"Purchase, L.",COL,3,0,0,0,0,0,0,0,0,0,0,0,8,21
