Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Snider, N.",AUS,1,5,0,0,4,16
"Waynner, B.",AUS,1,10,0,0,4,16
"A'Little, L.",AUS,0,0,7,1,4,16
"A'Moderateamount, L.",AUS,0,0,5,1,4,16
"A'Barelyanything, L.",AUS,0,0,4,0,4,16
"A'Ton, L.",AUS,0,0,4,0,4,16
"Beaver-Dantes, E.",AUS,0,0,2,0,4,16
"Mendonca, M.",AUS,0,0,1,0,4,16
"Paracomida, G.",SJS,2,15,7,0,4,16
"Davenport, C.",SJS,1,15,0,1,4,16
"Espeeyeeseetee, A.",SJS,1,5,0,0,4,16
"Tuck, J.",SJS,1,5,0,0,4,16
"Johnson, R.",SJS,0,0,8,0,4,16
"Chains, J.",SJS,0,0,7,0,4,16
"Olsen, C.",SJS,0,0,3,0,4,16
"Willis, T.",SJS,0,0,3,0,4,16
"Jeffries, W.",SJS,0,0,2,0,4,16
"Orosz, C.",SJS,0,0,2,0,4,16
