Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hanyadi, M.",YKW,1,5,1,0,8,19
"Mushing, M.",YKW,0,0,7,0,8,19
"Pooky, S.",YKW,0,0,6,0,8,19
"Rchonsucks, A.",YKW,0,0,5,1,8,19
"Drake, O.",YKW,0,0,5,0,8,19
"Amper, T.",YKW,0,0,2,0,8,19
"Ones, B.",YKW,0,0,2,0,8,19
"Vincent, M.",COL,1,5,1,0,8,19
"Bacon, T.",COL,1,15,0,0,8,19
"McMahon, J.",COL,1,5,0,0,8,19
"Tackle, R.",COL,0,0,3,1,8,19
"Centre, S.",COL,0,0,3,0,8,19
"Guard, R.",COL,0,0,3,0,8,19
"Guard, L.",COL,0,0,2,0,8,19
"Owens, A.",COL,0,0,2,0,8,19
"Tackle, L.",COL,0,0,2,0,8,19
"King, A.",COL,0,0,1,0,8,19
