Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Bode, Q.",NO,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Hexagon, L.",NO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Light, B.",NO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Blaylock, M.",NO,5,0,2,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Toblerone, M.",NO,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Witten, A.",NO,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Rikiya, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Button, Q.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Dissector, U.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Ranger, A.",NO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Rector, D.",NO,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Simwell, L.",NO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"de Pengu, A.",COL,12,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Drake, J.",COL,8,0,0,0/0,2,2,0,0,0/0/0,0,0,0,0,9,25
"Murder-Moose, M.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Scott, R.",COL,6,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Purchase, L.",COL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Parker, P.",COL,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Sly, G.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Smoothie, E.",COL,3,0,2,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Blackstone, I.",COL,1,0,1,0/0,0,0,0,0,1/0/0,0,1,0,0,9,25
"Ruschmann, A.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Sanchez, I.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Stephens, W.",COL,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
