Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Mughes, H.",AZ,7,0,0,0,0,0,0,0,0,0,0,0,11,18
"Knight, L.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,11,18
"Vans, R.",AZ,5,0,1,1,0,0,0,0,0,0,0,0,11,18
"McKinnie, L.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,11,18
"Montgomery, B.",AZ,4,0,0,3,0,0,0,0,0,0,0,0,11,18
"Barnes, B.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,11,18
"Lee, L.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,11,18
"Maulolo, C.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,11,18
"Morris, R.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,11,18
"Spector, M.",AZ,2,1,0,0,0,0,0,0,0,0,0,0,11,18
"Horne, B.",BAL,11,0,1,2,0,0,0,0,0,0,0,0,11,18
"Acho, M.",BAL,9,0,1,0,0,0,0,0,0,0,0,0,11,18
"Asipi III, A.",BAL,9,1,0,1,0,0,0,0,0,0,0,0,11,18
"Jimbo, D.",BAL,7,0,0,2,1,0,1,0,0,0,0,0,11,18
"Green, W.",BAL,6,1,0,0,0,0,0,0,0,0,0,0,11,18
"Terim, F.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,11,18
"Troyski, X.",BAL,5,0,0,1,0,0,0,0,0,0,0,0,11,18
"Baldari, F.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,11,18
"Hobbs, J.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,11,18
"Marston, J.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,11,18
"Poopsie, D.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,11,18
