Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"McPoyal, G.",OCO,1,5,2,0,4,13
"Dumchester, L.",OCO,0,0,7,0,4,13
"Manchester, M.",OCO,0,0,6,0,4,13
"Minchester, M.",OCO,0,0,2,0,4,13
"Tim, T.",OCO,0,0,2,0,4,13
"Bumchester, A.",OCO,0,0,1,0,4,13
"Zephyrous, S.",OCO,0,0,1,0,4,13
"Harris, B.",NO,2,10,0,0,4,13
"Hasselhoff, F.",NO,1,10,0,0,4,13
"Marchand, J.",NO,1,5,0,0,4,13
"Sno, F.",NO,0,0,8,1,4,13
"Sackless, S.",NO,0,0,7,0,4,13
"Belongwithme, H.",NO,0,0,4,0,4,13
"Swift, T.",NO,0,0,4,0,4,13
"Watyumaidmedu, L.",NO,0,0,4,0,4,13
"Spais, B.",NO,0,0,3,0,4,13
