Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Grievous, L.",OCO,10,1,1,1,0,0,0,0,0,0,0,0,12,21
"Storm, J.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,12,21
"Biggums, T.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,12,21
"Dream, K.",OCO,4,0,0,3,0,0,0,0,0,0,0,0,12,21
"Abernathy, K.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,12,21
"Lattimer, A.",OCO,3,0,0,2,0,0,0,0,0,0,0,0,12,21
"Lazer-Eyes, G.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,12,21
"Vegeta, P.",OCO,2,0,0,1,0,0,0,0,0,0,0,0,12,21
"Boucher, B.",OCO,1,1,0,0,0,0,0,0,0,0,0,0,12,21
"Lee, L.",CHI,13,0,0,1,0,0,0,0,0,0,0,0,12,21
"Schneider, D.",CHI,11,0,0,0,0,0,0,0,0,0,0,0,12,21
"Beat, N.",CHI,9,0,1,0,0,0,0,0,0,0,0,0,12,21
"Rambo, J.",CHI,9,0,0,0,0,0,0,0,0,0,0,0,12,21
"Espeeyeeseetee, A.",CHI,4,0,0,1,0,0,0,0,0,0,0,0,12,21
"Harris, B.",CHI,4,1,0,0,0,0,0,0,0,0,0,0,12,21
"Hockhertz, M.",CHI,4,0,0,1,0,0,0,0,0,0,0,0,12,21
"Skarsgard, T.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,12,21
"Harding, J.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,12,21
"Vassallo, S.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,12,21
"Ridley, X.",CHI,2,0,0,1,0,0,0,0,0,0,0,0,12,21
