Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Porter, G.",AUS,9,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"MacGregor, G.",AUS,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Thomaslacher, B.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Crooks, L.",AUS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Egghands, T.",AUS,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Mendoza, C.",AUS,3,1,0,0/0,2,0,0,0,0/0/0,0,0,0,0,5,26
"Alexander-Arnold, B.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Bowie, M.",AUS,2,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Claxton, S.",AUS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Edmond, H.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Keiki-Kane, M.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Montain, T.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Kirkby, T.",NY,12,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Banks, J.",NY,11,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Winchester, H.",NY,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"McGullager, T.",NY,9,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,5,26
"Kearse, J.",NY,5,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Roberts, B.",NY,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,5,26
"Thumper, B.",NY,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Griddle, M.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"McDavid, L.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"QuakStak, D.",NY,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Ocewilder, S.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
