Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Doe, B.",SAR,1,6,2,0,11,22
"Frost, D.",SAR,1,5,0,0,11,22
"Fifty-One, L.",SAR,0,0,3,0,11,22
"Smith, J.",SAR,0,0,3,0,11,22
"Woakneoa, S.",SAR,0,0,3,0,11,22
"Bakhtiari, S.",SAR,0,0,0,1,11,22
"Sauce, E.",COL,1,10,1,0,11,22
"Arrow, R.",COL,1,5,0,0,11,22
"Lim, W.",COL,1,15,0,0,11,22
"Magic, M.",COL,1,5,0,0,11,22
"Sanchez, I.",COL,1,5,0,0,11,22
"Uchiha, L.",COL,1,15,0,0,11,22
"Guard, R.",COL,0,0,5,0,11,22
"Guard, L.",COL,0,0,4,0,11,22
"Tackle, L.",COL,0,0,3,1,11,22
"Owens, A.",COL,0,0,3,0,11,22
"Centre, S.",COL,0,0,2,0,11,22
"Tackle, R.",COL,0,0,2,0,11,22
