Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kroetch, D.",PHI,2,10,0,0,12,3
"DiMirio, P.",PHI,1,10,5,0,12,3
"Kamaka, E.",PHI,1,15,4,0,12,3
"Milan, C.",PHI,1,4,3,0,12,3
"Walters, S.",PHI,1,10,1,0,12,3
"Marmeladov, V.",PHI,1,5,0,0,12,3
"O'Connell, K.",PHI,1,15,0,0,12,3
"Wright, O.",PHI,1,5,0,0,12,3
"Hendrix, M.",PHI,0,0,4,0,12,3
"Bennett, A.",PHI,0,0,3,0,12,3
"Winchester, A.",OCO,1,5,8,0,12,3
"Clegane, G.",OCO,1,15,1,0,12,3
"O'Sullivan, J.",OCO,1,5,0,0,12,3
"Westfield, B.",OCO,1,5,0,0,12,3
"Madlad, B.",OCO,0,0,3,4,12,3
"Burnsman, E.",OCO,0,0,3,0,12,3
"Wright Jr, G.",OCO,0,0,2,1,12,3
"Ferguson, D.",OCO,0,0,1,0,12,3
"Hamilton, C.",OCO,0,0,1,0,12,3
"Jenkins, L.",OCO,0,0,1,0,12,3
