Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ayers, N.",HON,1,10,0,0,14,24
"Clay, J.",HON,1,10,0,0,14,24
"Kane-Maika'i, K.",HON,1,5,0,0,14,24
"Jones, F.",HON,0,0,6,0,14,24
"Blake, D.",HON,0,0,3,0,14,24
"Dinkley, V.",HON,0,0,3,0,14,24
"Doo, S.",HON,0,0,2,0,14,24
"Rogers, S.",HON,0,0,0,1,14,24
"Pest, T.",SJS,1,10,8,0,14,24
"Bass, L.",SJS,1,26,0,0,14,24
"Pancake, P.",SJS,0,0,7,0,14,24
"McDavid, L.",SJS,0,0,5,0,14,24
"Johnson, R.",SJS,0,0,4,0,14,24
"Lee, B.",SJS,0,0,2,0,14,24
"Cardrissian, R.",SJS,0,0,0,1,14,24
"Lackson, J.",SJS,0,0,0,1,14,24
