Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Edmond, H.",AUS,6,0,1,0,0,0,0,1,0,0,0,0,16,23
"Mendoza, C.",AUS,6,0,0,0,0,0,0,1,0,0,0,0,16,23
"Summers, H.",AUS,6,0,2,0,0,0,0,1,0,0,0,0,16,23
"Idlewyld, K.",AUS,5,1,0,0,0,0,0,1,0,0,0,0,16,23
"Sexjoke, A.",AUS,5,0,0,0,0,0,0,1,0,0,0,0,16,23
"Claxton, S.",AUS,4,2,2,0,0,0,0,1,0,0,0,0,16,23
"Lavelle Jr., D.",AUS,4,0,0,1,0,0,0,1,0,0,0,0,16,23
"MacGregor, G.",AUS,3,0,0,0,0,0,0,1,0,0,0,0,16,23
"Okura, T.",AUS,3,0,0,1,0,0,0,1,0,0,0,0,16,23
"Porter, G.",AUS,3,0,2,1,0,0,0,1,0,0,0,0,16,23
"Egghands, T.",AUS,1,0,0,0,0,0,0,1,0,0,0,0,16,23
"McTackle, R.",AUS,1,0,0,0,0,0,0,1,0,0,0,0,16,23
"Brackenridge, T.",SJS,11,0,0,2,0,0,0,1,0,0,0,0,16,23
"Lanier, B.",SJS,8,0,0,0,0,0,0,1,0,0,0,0,16,23
"PickSix, H.",SJS,8,1,0,3,1,0,0,1,0,0,0,0,16,23
"Fisher, G.",SJS,7,0,1,2,0,0,0,1,0,0,0,0,16,23
"Krause, M.",SJS,7,0,0,0,0,0,0,1,0,0,0,0,16,23
"Sweets, C.",SJS,4,0,0,0,0,0,0,1,0,0,0,0,16,23
"Allen, O.",SJS,3,0,1,0,0,0,0,1,0,0,0,0,16,23
"Bass, L.",SJS,2,1,0,0,0,0,0,1,0,0,0,0,16,23
"Otle, C.",SJS,2,0,0,0,0,0,0,1,0,0,0,0,16,23
"Chestnut III, W.",SJS,1,0,0,0,0,0,0,1,0,0,0,0,16,23
"Harris, C.",SJS,1,0,0,1,0,0,0,1,0,0,0,0,16,23
"Pest, T.",SJS,0,0,0,0,0,0,0,1,0,0,0,0,16,23
