Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Saurus, B.",AUS,1,5,6,0,16,23
"Beaver-Dantes, E.",AUS,1,5,5,0,16,23
"Saurus, A.",AUS,1,12,5,0,16,23
"Mendonca, M.",AUS,1,15,0,1,16,23
"Tidwell, R.",AUS,1,5,0,0,16,23
"Fassingit, H.",AUS,0,0,4,0,16,23
"Larson, P.",AUS,0,0,4,0,16,23
"Saurus, S.",AUS,0,0,3,1,16,23
"Jones, K.",AUS,0,0,1,0,16,23
"Lee, B.",SJS,1,5,2,0,16,23
"Chestnut III, W.",SJS,1,15,0,0,16,23
"Otle, C.",SJS,1,9,0,0,16,23
"Sweets, C.",SJS,1,5,0,0,16,23
"Thomas-Fox, D.",SJS,1,15,0,0,16,23
"McDavid, L.",SJS,0,0,9,0,16,23
"Johnson, R.",SJS,0,0,6,2,16,23
"Bot, B.",SJS,0,0,5,0,16,23
"Pest, T.",SJS,0,0,4,0,16,23
"Pancake, P.",SJS,0,0,2,1,16,23
"Cardrissian, R.",SJS,0,0,2,0,16,23
