Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Hardrool, C.",YKW,7,0,3,0,0,0,0,0,0,1,0,0,13,6
"Kane, M.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,13,6
"Ridley, W.",YKW,7,1,0,2,0,0,0,0,0,0,0,0,13,6
"Tiernan, L.",YKW,7,1,0,0,0,0,0,0,0,0,0,0,13,6
"Wozy, F.",YKW,6,1,1,0,0,0,0,0,0,0,0,0,13,6
"Lavelle, D.",YKW,4,0,0,2,1,0,0,0,0,0,0,0,13,6
"Medved, E.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,13,6
"Maddox, R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,13,6
"Taylor, C.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,13,6
"Tuck, J.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,13,6
"Carter, P.",YKW,2,0,0,1,1,0,1,0,0,0,0,0,13,6
"Ishigawa, H.",COL,6,1,1,0,0,0,0,0,0,0,0,0,13,6
"Sandoval, R.",COL,6,0,1,0,0,0,0,0,0,0,0,0,13,6
"Bly Jr., A.",COL,5,0,0,0,0,0,0,1,0,0,0,0,13,6
"Saint, J.",COL,5,0,0,0,0,0,0,0,0,0,0,0,13,6
"Gustavsson, E.",COL,4,1,0,0,0,0,0,0,0,0,0,0,13,6
"Krimlaw, A.",COL,4,0,0,0,0,0,0,0,0,0,0,0,13,6
"Ruckus, B.",COL,4,0,0,0,0,0,0,0,0,0,0,0,13,6
"Tillman, M.",COL,4,0,0,0,0,0,0,0,0,0,0,0,13,6
"Hackett, A.",COL,3,0,0,0,0,0,0,0,1,0,0,0,13,6
"Sandoval, A.",COL,3,1,0,0,0,0,0,0,0,0,0,0,13,6
"de Ligt, A.",COL,1,1,0,0,0,0,0,0,0,0,0,0,13,6
"Woods, S.",COL,1,0,0,0,0,0,0,0,0,0,0,0,13,6
