Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Despacito Jr., G.",OCO,1,5,0,0,3,25
"Mo, N.",OCO,0,0,8,0,3,25
"Johns, A.",OCO,0,0,6,1,3,25
"Harrison, H.",OCO,0,0,5,1,3,25
"Iridian, G.",OCO,0,0,3,0,3,25
"Pak, Y.",OCO,0,0,3,0,3,25
"Phillips, J.",OCO,0,0,1,1,3,25
"Fassingit, H.",AUS,1,5,4,1,3,25
"Saurus, A.",AUS,1,5,4,0,3,25
"Arianlacher, M.",AUS,1,5,0,0,3,25
"Isbest, C.",AUS,1,15,0,0,3,25
"Porter, G.",AUS,1,5,0,0,3,25
"Videl-San, N.",AUS,1,5,0,0,3,25
"Bakhtiari, S.",AUS,0,0,8,1,3,25
"Saurus, B.",AUS,0,0,4,0,3,25
"Jones, K.",AUS,0,0,1,0,3,25
"Saurus, S.",AUS,0,0,1,0,3,25
