Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Joestar, J.",OCO,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Biggums, T.",OCO,7,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,3,25
"Eagle, R.",OCO,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Jones, D.",OCO,7,1,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Tank, G.",OCO,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Vegeta, P.",OCO,7,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,25
"Abernathy, K.",OCO,5,0,0,0/0,6,1,0,0,0/0/0,0,0,0,0,3,25
"Bob, B.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Beerus, L.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Deck, I.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Wheezer, C.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Lavelle Jr., D.",AUS,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Mendoza, C.",AUS,9,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Porter, G.",AUS,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Arianlacher, M.",AUS,6,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Isbest, C.",AUS,6,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Bowie, M.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Egghands, T.",AUS,5,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"MacGregor, G.",AUS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Edmond, H.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Claxton, S.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Montain, T.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
