Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tuck, J.",ARI,1,10,6,0,14,4
"Evans, D.",ARI,1,15,0,0,14,4
"Harris Jr., F.",ARI,1,5,0,0,14,4
"Pest, T.",ARI,0,0,7,0,14,4
"Law, C.",ARI,0,0,5,0,14,4
"Bombadil, T.",ARI,0,0,3,1,14,4
"Pancake, P.",ARI,0,0,2,0,14,4
"Took, B.",ARI,0,0,2,0,14,4
"Treebeard, N.",ARI,0,0,1,0,14,4
"Stropko, B.",LV,2,15,0,0,14,4
"Gomez, S.",LV,1,5,2,1,14,4
"Tenzini, G.",LV,1,15,0,1,14,4
"Saginaw, A.",LV,1,5,0,0,14,4
"Khan, S.",LV,0,0,9,0,14,4
"Bot, S.",LV,0,0,6,0,14,4
"Samurai, B.",LV,0,0,4,1,14,4
"Heel, A.",LV,0,0,1,0,14,4
"Tanner, C.",LV,0,0,1,0,14,4
"Cobb, K.",LV,0,0,0,1,14,4
"Savea, A.",LV,0,0,0,1,14,4
