Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stephens, W.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,8,22
"D'Attoria V, R.",PHI,6,0,0,1,0,0,0,0,0,0,0,0,8,22
"Howyanow, W.",PHI,6,1,0,1,0,0,0,0,0,0,0,0,8,22
"McKinnie, L.",PHI,6,0,0,0,0,0,0,0,1,0,0,0,8,22
"Eriksen, W.",PHI,5,0,0,0,0,0,0,1,0,0,0,0,8,22
"Booker, B.",PHI,3,1,0,1,0,0,0,0,0,0,0,0,8,22
"Cross, M.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,8,22
"Morris, R.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,8,22
"Gimmy, I.",PHI,2,1,1,0,0,0,0,0,0,0,0,0,8,22
"Suzuki, S.",PHI,2,2,0,0,0,0,0,0,0,0,0,0,8,22
"Gronlie, T.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,8,22
"Fisher, G.",SJS,11,0,0,0,0,0,0,0,0,0,0,0,8,22
"Brackenridge, T.",SJS,8,0,0,2,0,0,0,0,0,0,0,0,8,22
"Bass, L.",SJS,6,2,1,0,0,0,0,0,0,0,0,0,8,22
"Deck, I.",SJS,6,0,1,0,0,0,0,0,1,0,0,0,8,22
"Allen, O.",SJS,5,0,2,0,0,0,0,0,0,0,0,0,8,22
"Harris, C.",SJS,4,0,0,2,0,0,0,0,0,0,0,0,8,22
"PickSix, H.",SJS,4,0,2,1,0,0,0,0,0,0,0,0,8,22
"Ennis, B.",SJS,3,0,1,0,0,0,0,2,1,0,0,0,8,22
"Staley, T.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,8,22
"Sweets, C.",SJS,2,0,0,1,0,0,0,0,0,0,0,0,8,22
"Otle, C.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,8,22
