Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Bode, Q.",NO,11,0,0,0,0,0,0,0,0,0,0,0,16,23
"Adams, X.",NO,6,0,0,1,0,0,0,0,0,0,0,0,16,23
"Blaylock, M.",NO,6,0,0,0,0,0,0,0,0,0,0,0,16,23
"Dissector, U.",NO,6,0,0,0,0,0,0,0,0,0,0,0,16,23
"Hexagon, L.",NO,4,0,0,0,0,0,0,0,0,0,0,0,16,23
"Witten, A.",NO,4,0,0,0,0,0,0,0,0,0,0,0,16,23
"Rikiya, M.",NO,3,0,0,0,0,0,0,0,0,0,0,0,16,23
"Steel, H.",NO,3,1,0,0,0,0,0,0,0,0,0,0,16,23
"Ulysses, B.",NO,3,2,0,0,0,0,0,0,0,0,0,0,16,23
"Rector, D.",NO,1,0,0,5,1,0,0,0,0,0,0,0,16,23
"Tu'inukuafe, B.",NO,1,0,0,0,0,0,0,0,0,0,0,0,16,23
"Lattimer, A.",OCO,10,0,0,1,0,0,0,0,0,0,0,0,16,23
"Vegeta, P.",OCO,8,0,1,0,0,0,0,0,0,0,0,0,16,23
"Beerus, L.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,16,23
"Deck, I.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,16,23
"Jones, D.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,16,23
"Grievous, L.",OCO,4,1,1,0,0,0,0,0,0,0,0,0,16,23
"Abernathy, K.",OCO,3,0,0,1,0,0,0,0,0,0,0,0,16,23
"Biggums, T.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,16,23
"Edd, B.",OCO,3,0,2,0,0,0,0,0,0,0,0,0,16,23
"Boucher, B.",OCO,1,1,0,0,0,0,0,0,0,0,0,0,16,23
"Eagle, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,16,23
"Skarsgard, T.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,16,23
