Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Cartman, E.",HON,1,10,3,0,9,26
"Ayers, N.",HON,1,15,2,1,9,26
"Littlewood, R.",HON,1,15,2,0,9,26
"McCormick, K.",HON,0,0,9,0,9,26
"Krashwagen, R.",HON,0,0,7,0,9,26
"Marsh, S.",HON,0,0,7,0,9,26
"Broflovski, K.",HON,0,0,2,0,9,26
"Kane-Maika'i, K.",HON,0,0,2,0,9,26
"Hex, T.",HON,0,0,1,0,9,26
"George, D.",COL,1,15,1,0,9,26
"Sly, G.",COL,0,0,7,0,9,26
"Thruster, D.",COL,0,0,7,0,9,26
"Magic, M.",COL,0,0,5,0,9,26
"Guard, L.",COL,0,0,3,1,9,26
"Centre, S.",COL,0,0,3,0,9,26
"Gilbert, R.",COL,0,0,1,0,9,26
"Robertoswki, G.",COL,0,0,1,0,9,26
