Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hanyadi, M.",YKW,1,10,3,0,12,19
"Amper, T.",YKW,0,0,5,1,12,19
"Rchonsucks, A.",YKW,0,0,4,1,12,19
"Drake, O.",YKW,0,0,4,0,12,19
"Ones, B.",YKW,0,0,3,0,12,19
"Pooky, S.",YKW,0,0,3,0,12,19
"Mushing, M.",YKW,0,0,2,0,12,19
"Abernathy, K.",OCO,1,5,0,0,12,19
"Harrison, H.",OCO,0,0,6,0,12,19
"Pak, Y.",OCO,0,0,5,0,12,19
"Johns, A.",OCO,0,0,4,1,12,19
"Wokkenfuss, G.",OCO,0,0,3,0,12,19
"Blaze, J.",OCO,0,0,1,0,12,19
"Reed, A.",OCO,0,0,1,0,12,19
"Tony, P.",OCO,0,0,0,1,12,19
