Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Thomaslacher, B.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,7,25
"Valdyr, M.",YKW,8,0,0,1,1,0,0,0,0,0,0,0,7,25
"Hellzapoppin, J.",YKW,7,0,0,2,1,0,0,0,0,0,0,0,7,25
"Alexander, N.",YKW,4,1,1,0,0,0,0,0,0,0,0,0,7,25
"Dookmarriot, L.",YKW,4,0,1,1,0,0,0,0,0,0,0,0,7,25
"Leonard, M.",YKW,4,0,0,1,0,0,0,0,0,0,0,0,7,25
"Cho, J.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,7,25
"Foster, D.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,7,25
"Money, P.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,7,25
"Quaid, D.",YKW,3,0,0,1,0,0,0,0,0,0,0,0,7,25
"Thebaw, S.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,7,25
"Vermillion, J.",YKW,0,0,0,0,0,0,0,0,0,0,0,0,7,25
"Krause, M.",BER,9,0,0,1,0,0,0,0,0,0,0,0,7,25
"Miller II, C.",BER,7,1,0,0,0,0,0,0,0,0,0,0,7,25
"Blanco, B.",BER,5,0,0,0,0,0,0,0,0,0,0,0,7,25
"Jones, S.",BER,5,0,0,1,0,0,0,0,0,0,0,0,7,25
"Schell, A.",BER,5,1,0,0,0,0,0,0,0,0,0,0,7,25
"McCringleberry, H.",BER,4,0,0,1,0,0,0,0,0,0,0,0,7,25
"Quinn, A.",BER,4,0,0,0,0,0,0,0,0,0,0,0,7,25
"Richards, E.",BER,4,0,0,0,0,0,0,0,0,0,0,0,7,25
"Vassallo, S.",BER,2,0,1,0,0,0,0,0,0,0,0,0,7,25
"VonPebbles, M.",BER,1,0,0,0,0,0,0,0,0,0,0,0,7,25
"King, D.",BER,0,0,0,0,0,0,0,0,0,0,0,0,7,25
