Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Five, S.",OCO,1,15,3,0,10,14
"Four, S.",OCO,1,10,1,0,10,14
"Six, S.",OCO,1,5,1,0,10,14
"Blaze, J.",OCO,1,5,0,0,10,14
"Salami, T.",OCO,1,15,0,0,10,14
"Skarsgard, T.",OCO,1,5,0,0,10,14
"Twelve, S.",OCO,0,0,4,0,10,14
"Thirteen, S.",OCO,0,0,2,0,10,14
"Zephyrous, S.",OCO,0,0,1,0,10,14
"Justice, T.",SJS,1,15,0,0,10,14
"Poopsie, D.",SJS,1,5,0,0,10,14
"Tuck, J.",SJS,1,10,0,0,10,14
"Tuck, J.",SJS,1,5,0,0,10,14
"Probincrux III, D.",SJS,0,0,8,0,10,14
"McKoutchie, M.",SJS,0,0,6,0,10,14
"Rucker, F.",SJS,0,0,6,0,10,14
"Jahelpme, H.",SJS,0,0,3,2,10,14
"Bot, B.",SJS,0,0,2,0,10,14
"Tacktheritrix, J.",SJS,0,0,2,0,10,14
"Orosz, C.",SJS,0,0,1,0,10,14
