Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Winchester, H.",NY,14,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Andrews, J.",NY,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Banks, J.",NY,6,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Ocewilder, S.",NY,6,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Kirkby, T.",NY,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"McTackle, R.",NY,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"QuakStak, D.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Roberts, B.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"McGullager, T.",NY,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Thumper, B.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Kearse, J.",NY,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Brackenridge, T.",SJS,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Fisher, G.",SJS,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Cloudera, Y.",SJS,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Hilliard, R.",SJS,5,0,0,0/0,2,0,0,0,1/0/0,0,1,0,0,16,25
"Lanier, B.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"PickSix, H.",SJS,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Stein, P.",SJS,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Allen, O.",SJS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Vaughne, R.",SJS,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,16,25
"Bass, L.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Crowder, R.",SJS,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
