Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Fank, H.",NY,2,15,0,0,16,25
"Kong, F.",NY,0,0,7,0,16,25
"Quail, D.",NY,0,0,5,0,16,25
"Bawlls, B.",NY,0,0,3,0,16,25
"Kong, D.",NY,0,0,2,0,16,25
"McDavid, L.",NY,0,0,2,0,16,25
"Owens, A.",NY,0,0,2,0,16,25
"Rool, K.",NY,0,0,2,0,16,25
"Kong, C.",NY,0,0,1,0,16,25
"Pest, T.",SJS,1,5,3,0,16,25
"Fisher, G.",SJS,1,15,0,0,16,25
"Lee, B.",SJS,0,0,5,0,16,25
"George, D.",SJS,0,0,3,0,16,25
"Pancake, P.",SJS,0,0,3,0,16,25
"Johnson, R.",SJS,0,0,2,0,16,25
"Bot, B.",SJS,0,0,1,0,16,25
"Cardrissian, R.",SJS,0,0,1,0,16,25
