Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sandoval, A.",COL,2,15,3,0,12,2
"Robicheaux, D.",COL,1,10,2,0,12,2
"Austin, S.",COL,1,5,0,0,12,2
"Bot, B.",COL,1,5,0,0,12,2
"Moss, S.",COL,1,5,0,0,12,2
"Wozy, F.",COL,1,15,0,0,12,2
"Forthward, B.",COL,0,0,4,0,12,2
"Gucci, R.",COL,0,0,1,0,12,2
"Rodriguez, B.",COL,0,0,1,0,12,2
"Tech, G.",COL,0,0,1,0,12,2
"Hendrix, M.",PHI,1,5,6,0,12,2
"Christ, J.",PHI,1,5,0,0,12,2
"Tucker, P.",PHI,1,5,0,0,12,2
"Danvers, J.",PHI,0,0,6,0,12,2
"Boyd, M.",PHI,0,0,5,1,12,2
"Bennett, A.",PHI,0,0,3,2,12,2
"Wright, O.",PHI,0,0,3,1,12,2
"DiMirio, P.",PHI,0,0,1,0,12,2
"Newman, M.",PHI,0,0,1,0,12,2
