Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bj̦rnsson, B.",YKW,2,10,0,0,12,5
"Mushing, M.",YKW,1,5,7,0,12,5
"Amper, T.",YKW,1,7,4,0,12,5
"Nuck, B.",YKW,1,10,2,0,12,5
"Taylor, C.",YKW,1,5,0,0,12,5
"Rchon, A.",YKW,0,0,4,0,12,5
"Harris Jr., F.",YKW,0,0,3,0,12,5
"Ones, B.",YKW,0,0,2,0,12,5
"Pooky, S.",YKW,0,0,1,0,12,5
"Tacktheritrix, J.",SJS,2,23,2,0,12,5
"Bayley, B.",SJS,2,10,0,0,12,5
"McKoutchie, M.",SJS,1,5,11,1,12,5
"Probincrux III, D.",SJS,1,5,8,0,12,5
"Jahelpme, H.",SJS,1,5,3,0,12,5
"Rucker, F.",SJS,1,2,3,0,12,5
"Bottles, B.",SJS,1,5,1,0,12,5
"Tanner, C.",SJS,1,2,1,0,12,5
"Jefferson, L.",SJS,1,5,0,0,12,5
"Lewith, T.",SJS,1,10,0,0,12,5
"Diaz, D.",SJS,0,0,3,0,12,5
