Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Taylor, C.",YKW,10,0,1,0,0,0,0,0,0,0,0,0,12,5
"Hardrool, C.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,12,5
"Lavelle, D.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,12,5
"Ridley, W.",YKW,7,0,1,0,0,0,0,0,0,0,0,0,12,5
"Tiernan, L.",YKW,7,0,1,1,0,0,0,0,0,0,0,0,12,5
"Kane, M.",YKW,6,1,0,1,0,0,0,0,0,0,0,0,12,5
"Carter, P.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,12,5
"Maddox, R.",YKW,4,2,0,0,0,0,0,0,0,0,0,0,12,5
"Bj̦rnsson, B.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,12,5
"Blade, B.",YKW,2,1,0,0,0,0,0,0,0,0,0,0,12,5
"Wozy, F.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,12,5
"Sharpei, V.",SJS,7,0,0,1,0,0,0,0,0,0,0,0,12,5
"Bayley, B.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,12,5
"Hansen, A.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,12,5
"Brill, J.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,12,5
"Jefferson, L.",SJS,4,0,0,1,1,0,1,0,0,0,0,0,12,5
"Canton, J.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,12,5
"Chambers III, C.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,12,5
"Lewith, T.",SJS,3,0,0,2,0,0,0,0,0,0,0,0,12,5
"Okonkwo, C.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,12,5
"Charlton, E.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,12,5
"Miller, D.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,12,5
